time	abs-time	actinic-lights.light-1-CW5700K	actinic-lights.light-2-CW5700K	actinic-lights.light-3-CW5700K	actinic-lights.light-4-CW5700K	actinic-lights.light-5-CW5700K	actinic-lights.light-6-CW5700K	actinic-lights.light-7-CW5700K	actinic-lights.light-8-CW5700K	od-1-sensors.od-680	od-2-sensors.od-680	od-3-sensors.od-680	od-4-sensors.od-680	od-5-sensors.od-680	od-6-sensors.od-680	od-7-sensors.od-680	od-8-sensors.od-680	pumps-20057.pump-1-consumption	pumps-20057.pump-2-consumption	pumps-20057.pump-3-consumption	pumps-20057.pump-4-consumption	pumps-20057.pump-5-consumption	pumps-20057.pump-6-consumption	pumps-20057.pump-7-consumption	pumps-20057.pump-8-consumption
177.209722	28.06.2023 01:14:53																								1636
177.211111	28.06.2023 01:14:58																								1637
177.213889	28.06.2023 01:15:08																								
177.216667	28.06.2023 01:15:18									0.36269	0.40108	0.435	0.39079	0.4249	0.36875	0.42982	0.38256								
177.222222	28.06.2023 01:15:38																					1381			
177.223611	28.06.2023 01:15:43																					1382			
177.226389	28.06.2023 01:15:53																								1637
177.227778	28.06.2023 01:15:58																								1637
177.230556	28.06.2023 01:16:08																								
177.233333	28.06.2023 01:16:18									0.36504	0.40587	0.43226	0.39151	0.42221	0.36807	0.43139	0.38535								
177.238889	28.06.2023 01:16:38																					1382			
177.240278	28.06.2023 01:16:43																					1382			
177.243056	28.06.2023 01:16:53																								1637
177.244444	28.06.2023 01:16:58																								1638
177.247222	28.06.2023 01:17:08																								
177.25	28.06.2023 01:17:18									0.36302	0.40513	0.43148	0.39223	0.41953	0.36571	0.43061	0.38325								
177.255556	28.06.2023 01:17:38																					1382			
177.256944	28.06.2023 01:17:43																					1383			
177.259722	28.06.2023 01:17:53																								1638
177.261111	28.06.2023 01:17:58																								1638
177.263889	28.06.2023 01:18:08																								
177.266667	28.06.2023 01:18:18									0.36537	0.40328	0.43421	0.39008	0.41801	0.36807	0.43297	0.37943								
177.272222	28.06.2023 01:18:38																					1383			
177.273611	28.06.2023 01:18:43																					1383			
177.276389	28.06.2023 01:18:53																								1638
177.277778	28.06.2023 01:18:58																								1638
177.280556	28.06.2023 01:19:08																								
177.283333	28.06.2023 01:19:18									0.36336	0.40661	0.43226	0.39259	0.41535	0.3637	0.43218	0.37668								
177.288889	28.06.2023 01:19:38																					1383			
177.290278	28.06.2023 01:19:43																					1383			
177.293056	28.06.2023 01:19:53																								1638
177.294444	28.06.2023 01:19:58																								1639
177.297222	28.06.2023 01:20:08																								
177.3	28.06.2023 01:20:18									0.36403	0.40624	0.43382	0.39259	0.41347	0.36807	0.43139	0.37633								
177.305556	28.06.2023 01:20:38																					1383			
177.306944	28.06.2023 01:20:43																					1384			
177.309722	28.06.2023 01:20:53																								1639
177.311111	28.06.2023 01:20:58																								1639
177.313889	28.06.2023 01:21:08																								
177.316667	28.06.2023 01:21:18									0.36336	0.40773	0.43421	0.39259	0.41121	0.36977	0.43139	0.37462								
177.322222	28.06.2023 01:21:38																					1384			
177.323611	28.06.2023 01:21:43																					1384			
177.326389	28.06.2023 01:21:53																								1639
177.327778	28.06.2023 01:21:58																								1640
177.330556	28.06.2023 01:22:08																								
177.333333	28.06.2023 01:22:18									0.36571	0.40698	0.4346	0.39259	0.41159	0.3674	0.431	0.37291								
177.338889	28.06.2023 01:22:38																					1384			
177.340278	28.06.2023 01:22:43																					1385			
177.343056	28.06.2023 01:22:53																								1640
177.344444	28.06.2023 01:22:58																								1640
177.347222	28.06.2023 01:23:08																								
177.35	28.06.2023 01:23:18									0.3647	0.40661	0.43265	0.39367	0.4086	0.36909	0.43179	0.36783								
177.355556	28.06.2023 01:23:38																					1385			
177.356944	28.06.2023 01:23:43																					1385			
177.359722	28.06.2023 01:23:53																								1640
177.361111	28.06.2023 01:23:58																								1640
177.363889	28.06.2023 01:24:08																								
177.366667	28.06.2023 01:24:18									0.36302	0.40661	0.43343	0.39151	0.40711	0.37045	0.43021	0.36682								
177.372222	28.06.2023 01:24:38																					1385			
177.373611	28.06.2023 01:24:43																					1385			
177.376389	28.06.2023 01:24:53																								1640
177.377778	28.06.2023 01:24:58																								1641
177.380556	28.06.2023 01:25:08																								
177.383333	28.06.2023 01:25:18									0.36537	0.40513	0.43226	0.39223	0.40269	0.36774	0.43179	0.36348								
177.388889	28.06.2023 01:25:38																					1385			
177.390278	28.06.2023 01:25:43																					1386			
177.393056	28.06.2023 01:25:53																								1641
177.394444	28.06.2023 01:25:58																								1641
177.397222	28.06.2023 01:26:08																								
177.4	28.06.2023 01:26:18									0.36336	0.40885	0.43421	0.39295	0.40416	0.36909	0.431	0.36215								
177.405556	28.06.2023 01:26:38																					1386			
177.406944	28.06.2023 01:26:43																					1386			
177.409722	28.06.2023 01:26:53																								1641
177.411111	28.06.2023 01:26:58																								1642
177.413889	28.06.2023 01:27:08																								
177.416667	28.06.2023 01:27:18									0.36571	0.40587	0.43109	0.39223	0.40122	0.36807	0.43376	0.36049								
177.422222	28.06.2023 01:27:38																					1386			
177.423611	28.06.2023 01:27:43																					1387			
177.426389	28.06.2023 01:27:53																								1642
177.427778	28.06.2023 01:27:58																								1642
177.430556	28.06.2023 01:28:08																								
177.433333	28.06.2023 01:28:18									0.36302	0.40476	0.43304	0.38901	0.39939	0.37011	0.43336	0.35983								
177.438889	28.06.2023 01:28:38																					1387			
177.440278	28.06.2023 01:28:43																					1387			
177.443056	28.06.2023 01:28:53																								1642
177.444444	28.06.2023 01:28:58																								1643
177.447222	28.06.2023 01:29:08																								
177.45	28.06.2023 01:29:18									0.36369	0.40476	0.43265	0.39008	0.39577	0.36807	0.43336	0.35719								
177.455556	28.06.2023 01:29:38																					1387			
177.456944	28.06.2023 01:29:43																					1388			
177.463889	28.06.2023 01:30:08																								
177.466667	28.06.2023 01:30:18									0.36436	0.40587	0.43304	0.39295	0.39577	0.36774	0.43336	0.35555								
177.472222	28.06.2023 01:30:38																					1388			
177.473611	28.06.2023 01:30:43																					1388			
177.480556	28.06.2023 01:31:08																								
177.483333	28.06.2023 01:31:18									0.36436	0.40624	0.43343	0.39259	0.39181	0.36471	0.43218	0.35424								
177.488889	28.06.2023 01:31:38																					1388			
177.490278	28.06.2023 01:31:43																					1388			
177.497222	28.06.2023 01:32:08																								
177.5	28.06.2023 01:32:18									0.36403	0.4055	0.4346	0.39331	0.39145	0.36706	0.43139	0.35621								
177.505556	28.06.2023 01:32:38																					1388			
177.506944	28.06.2023 01:32:43																					1389			
177.513889	28.06.2023 01:33:08																								
177.516667	28.06.2023 01:33:18									0.36504	0.40624	0.43421	0.39259	0.39002	0.36875	0.43376	0.35555								
177.522222	28.06.2023 01:33:38																					1389			
177.523611	28.06.2023 01:33:43																					1389			
177.530556	28.06.2023 01:34:08																								
177.533333	28.06.2023 01:34:18									0.36302	0.40698	0.43421	0.39223	0.39038	0.36706	0.43416	0.35457								
177.538889	28.06.2023 01:34:38																					1389			
177.540278	28.06.2023 01:34:43																					1390			
177.547222	28.06.2023 01:35:08																								
177.55	28.06.2023 01:35:18									0.36369	0.40922	0.43343	0.39547	0.38647	0.36639	0.43179	0.35424								
177.555556	28.06.2023 01:35:38																					1390			
177.556944	28.06.2023 01:35:43																					1390			
177.563889	28.06.2023 01:36:08																								
177.566667	28.06.2023 01:36:18									0.36571	0.40959	0.43617	0.39151	0.38612	0.36639	0.43376	0.35457								
177.572222	28.06.2023 01:36:38																					1390			
177.573611	28.06.2023 01:36:43																					1390			
177.580556	28.06.2023 01:37:08																								
177.583333	28.06.2023 01:37:18									0.36504	0.4081	0.4346	0.3962	0.38436	0.37113	0.43376	0.3549								
177.588889	28.06.2023 01:37:38																					1390			
177.590278	28.06.2023 01:37:43																					1391			
177.597222	28.06.2023 01:38:08																								
177.6	28.06.2023 01:38:18									0.36807	0.40698	0.43775	0.39187	0.3826	0.36774	0.43614	0.35457								
177.605556	28.06.2023 01:38:38																					1391			
177.606944	28.06.2023 01:38:43																					1391			
177.613889	28.06.2023 01:39:08																								
177.616667	28.06.2023 01:39:18									0.36436	0.40922	0.43539	0.39475	0.3753	0.37045	0.43495	0.3549								
177.622222	28.06.2023 01:39:38																					1391			
177.623611	28.06.2023 01:39:43																					1392			
177.630556	28.06.2023 01:40:08																								
177.633333	28.06.2023 01:40:18									0.36638	0.40661	0.43617	0.39295	0.37772	0.37079	0.43495	0.35752								
177.638889	28.06.2023 01:40:38																					1392			
177.640278	28.06.2023 01:40:43																					1392			
177.647222	28.06.2023 01:41:08																								
177.65	28.06.2023 01:41:18									0.3674	0.41109	0.43539	0.39331	0.37599	0.37079	0.43455	0.35588								
177.655556	28.06.2023 01:41:38																					1392			
177.656944	28.06.2023 01:41:43																					1393			
177.663889	28.06.2023 01:42:08																								
177.666667	28.06.2023 01:42:18									0.36436	0.40959	0.43617	0.39583	0.37427	0.36875	0.43614	0.35555								
177.672222	28.06.2023 01:42:38																					1393			
177.673611	28.06.2023 01:42:43																					1393			
177.680556	28.06.2023 01:43:08																								
177.683333	28.06.2023 01:43:18									0.3647	0.41034	0.43696	0.39403	0.36812	0.37147	0.43416	0.35359								
177.688889	28.06.2023 01:43:38																					1393			
177.690278	28.06.2023 01:43:43																					1393			
177.697222	28.06.2023 01:44:08																								
177.7	28.06.2023 01:44:18									0.36672	0.40922	0.43854	0.39259	0.3688	0.37045	0.43574	0.35359								
177.705556	28.06.2023 01:44:38																					1393			
177.706944	28.06.2023 01:44:43																					1394			
177.713889	28.06.2023 01:45:08																								
177.716667	28.06.2023 01:45:18									0.36638	0.41072	0.43617	0.39511	0.36812	0.36977	0.43495	0.35457								
177.722222	28.06.2023 01:45:38																					1394			
177.723611	28.06.2023 01:45:43																					1394			
177.730556	28.06.2023 01:46:08																								
177.733333	28.06.2023 01:46:18									0.36403	0.40736	0.43696	0.39475	0.36677	0.37113	0.43455	0.35392								
177.738889	28.06.2023 01:46:38																					1394			
177.740278	28.06.2023 01:46:43																					1395			
177.747222	28.06.2023 01:47:08																								
177.75	28.06.2023 01:47:18									0.36638	0.40847	0.43815	0.39583	0.36374	0.37181	0.43534	0.35424								
177.755556	28.06.2023 01:47:38																					1395			
177.756944	28.06.2023 01:47:43																					1395			
177.763889	28.06.2023 01:48:08																								
177.766667	28.06.2023 01:48:18									0.3647	0.40959	0.44092	0.39656	0.36206	0.37045	0.43654	0.35327								
177.772222	28.06.2023 01:48:38																					1395			
177.773611	28.06.2023 01:48:43																					1395			
177.780556	28.06.2023 01:49:08																								
177.783333	28.06.2023 01:49:18									0.36807	0.40922	0.43696	0.3962	0.36006	0.37147	0.43574	0.35588								
177.788889	28.06.2023 01:49:38																					1395			
177.790278	28.06.2023 01:49:43																					1396			
177.797222	28.06.2023 01:50:08																								
177.8	28.06.2023 01:50:18									0.36571	0.40922	0.44013	0.39403	0.35642	0.37181	0.43694	0.35262								
177.813889	28.06.2023 01:51:08																								
177.816667	28.06.2023 01:51:18									0.36336	0.41222	0.43973	0.39801	0.35675	0.37249	0.43614	0.35522								
177.830556	28.06.2023 01:52:08																								
177.833333	28.06.2023 01:52:18									0.36638	0.40997	0.43854	0.3962	0.35873	0.36977	0.43614	0.35588								
177.847222	28.06.2023 01:53:08																								
177.85	28.06.2023 01:53:18									0.36638	0.41259	0.44013	0.39729	0.35741	0.37283	0.43773	0.35588								
177.863889	28.06.2023 01:54:08																								
177.866667	28.06.2023 01:54:18									0.36875	0.41222	0.43894	0.39729	0.35708	0.37386	0.43973	0.35621								
177.880556	28.06.2023 01:55:08																								
177.883333	28.06.2023 01:55:18									0.36909	0.41259	0.43815	0.39765	0.35741	0.37249	0.43773	0.35555								
177.897222	28.06.2023 01:56:08																								
177.9	28.06.2023 01:56:18									0.3674	0.41147	0.43973	0.39475	0.35576	0.37317	0.43853	0.35719								
177.913889	28.06.2023 01:57:08																								
177.916667	28.06.2023 01:57:18									0.36841	0.40997	0.43973	0.39874	0.35741	0.37147	0.43773	0.35621								
177.930556	28.06.2023 01:58:08																								
177.933333	28.06.2023 01:58:18									0.36773	0.41184	0.44172	0.39692	0.35774	0.37386	0.43694	0.35588								
177.936111	28.06.2023 01:58:28																			1288.75					
177.9375	28.06.2023 01:58:33																			1289.167					
177.947222	28.06.2023 01:59:08																								
177.95	28.06.2023 01:59:18									0.3674	0.41147	0.43854	0.39583	0.35543	0.37147	0.43853	0.3549								
177.952778	28.06.2023 01:59:28																			1289.167					
177.954167	28.06.2023 01:59:33																			1289.583					
177.963889	28.06.2023 02:00:08																								
177.966667	28.06.2023 02:00:18									0.36807	0.41034	0.43657	0.39765	0.35708	0.37113	0.43893	0.35197								
177.969444	28.06.2023 02:00:28																			1289.583					
177.970833	28.06.2023 02:00:33																			1290					
177.980556	28.06.2023 02:01:08																								
177.983333	28.06.2023 02:01:18									0.3674	0.40773	0.43226	0.40057	0.35675	0.37113	0.43933	0.3549								
177.986111	28.06.2023 02:01:28																			1290					
177.9875	28.06.2023 02:01:33																			1290.417					
177.997222	28.06.2023 02:02:08																								
178	28.06.2023 02:02:18									0.3674	0.41372	0.43382	0.39911	0.3551	0.37045	0.43773	0.35555								
178.002778	28.06.2023 02:02:28																			1290.417					
178.004167	28.06.2023 02:02:33																			1290.833					
178.013889	28.06.2023 02:03:08																								
178.016667	28.06.2023 02:03:18									0.36403	0.41335	0.43265	0.39874	0.35182	0.36977	0.43813	0.35851								
178.019444	28.06.2023 02:03:28																			1290.833					
178.020833	28.06.2023 02:03:33																			1291.25					
178.030556	28.06.2023 02:04:08																								
178.033333	28.06.2023 02:04:18									0.37045	0.41072	0.42722	0.39947	0.35708	0.37215	0.43933	0.35653								
178.036111	28.06.2023 02:04:28																			1291.25					
178.0375	28.06.2023 02:04:33																			1291.667					
178.047222	28.06.2023 02:05:08																								
178.05	28.06.2023 02:05:18									0.36807	0.41297	0.42954	0.39801	0.35675	0.37454	0.43933	0.35621								
178.052778	28.06.2023 02:05:28																			1291.667					
178.054167	28.06.2023 02:05:33																			1292.083					
178.063889	28.06.2023 02:06:08																								
178.066667	28.06.2023 02:06:18									0.37011	0.41259	0.42415	0.39765	0.35906	0.37079	0.43853	0.35621								
